latitude,longitude,brightness
23.122,94.058,313.1
24.007,97.989,308.5
-24.913,119.239,360.1
-24.921,119.202,334.8
-24.905,119.196,335.6
-24.925,119.238,338.7
-24.909,119.233,353.3
-24.917,119.195,339.7
-24.868,119.182,351.2
-24.877,119.144,350.5
-24.862,119.172,360.4
-24.87,119.134,340.7
-24.585,118.967,333.3
-24.596,118.965,334.6
-20.853,119.262,355.4
-20.857,119.259,350.4
41.239,-121.913,300.5
42.256,-121.703,307.6
42.029,-124.193,313.8
32.238,51.435,307.1
32.239,51.428,308
30.921,48.868,304.6
30.923,48.862,304.1
29.609,53.342,319.7
25.596,54.42,318.8
25.594,54.432,318.2
25.533,53.14,321.4
-18.982,48.542,319.6
-18.579,45.759,321
-19.011,48.562,315.2
-19.43,45.029,326.2
-20.019,48.34,316.6
-20.172,48.444,315.4
-19.786,44.577,334
-20.301,47.929,333.4
-20.36,48.284,314.1
-20.361,48.294,315.8
-19.912,44.858,332
-19.913,44.709,327.8
-20.531,48.194,321.6
-20.054,44.589,334.8
-20.056,44.599,334.8
-20.112,44.617,331.7
-20.273,44.747,332.9
-20.384,44.769,332.8
-20.47,44.227,337.9
-20.584,44.445,380.2
-20.594,44.443,343.5
-21.152,46.445,337.9
-21.153,46.454,325.9
-21.195,46.49,324.6
-21.465,46.885,320.6
-21.474,46.883,318.8
-21.682,46.604,319.7
-21.691,46.603,317
-21.778,44.653,332.6
-21.925,44.76,333
-22.725,45.52,320.2
-23.321,45.378,321.7
-23.68,45.684,325.9
-25.08,44.598,332.6
-12.253,49.197,358.2
-12.26,49.186,334.2
-12.262,49.196,339.4
-13.059,49.362,328.6
-13.494,49.377,325.7
-13.785,49.354,325
-13.803,49.422,319.6
-13.802,49.288,323
-13.804,49.297,317.1
-12.388,40.286,311.5
-13.905,49.104,333.8
-13.978,49.613,316.9
-14.077,49.344,322.8
-14.078,49.353,321.4
-14.085,49.333,348.9
-14.086,49.343,328
-14.087,49.352,335.4
-14.201,49.572,314.2
-14.444,49.206,318.7
-14.497,49.579,319.7
-14.766,49.53,326.3
-14.851,49.423,320.9
-14.853,49.432,321.2
-14.907,49.483,323.3
-14.908,49.493,321.9
-14.993,47.87,337.3
-15.085,48.489,319.8
-15.142,48.566,322.4
-15.314,48.105,323.5
-15.608,48.608,326.2
-15.616,48.409,324.7
-15.708,48.787,344.9
-15.709,48.797,344.1
-15.715,48.777,341.7
-15.717,48.786,332.3
-15.529,47.266,345.5
-15.838,48.42,340.3
-15.84,48.43,332.3
-16.002,49.428,320.4
-16.033,47.991,326.5
-16.304,49.03,337.1
-16.331,48.971,322
-16.217,46.579,332
-16.65,49.213,316.8
-16.903,47.339,325.6
-17.143,47.652,322.2
-17.144,47.661,322.3
-17.454,47.329,326.9
-17.472,47.451,335.1
-17.474,47.46,335.2
-17.475,47.47,325.7
-17.64,48.029,326
-17.839,47.883,317.6
-18.134,47.693,320.7
-18.198,47.879,315.7
-18.078,46.946,333.6
-18.079,46.955,328.4
-18.115,46.162,324.1
-18.801,48.693,317.1
54.133,63.411,300.7
51.847,53.817,310.9
43.079,60.217,303.4
39.62,63.457,303.8
39.618,63.469,304.2
40.254,58.445,302
38.799,64.645,305.5
38.529,64.933,307.2
37.621,62.138,304.4
37.19,60.326,305.8
37.189,60.337,305.5
36.471,60.862,307.8
19.569,-92.237,309
19.402,-92.035,310.6
19.393,-92.044,306.4
18.443,-93.156,325.2
17.848,-93.115,321.1
11.991,-86.168,331.3
11.989,-86.159,315.2
26.448,92.298,316.4
26.713,90.768,308.5
27.574,95.235,314.9
28.442,96.334,300.6
39.846,98.28,302.6
39.844,98.264,307.8
42.588,91.335,308.4
44.73,90.248,304.8
44.739,90.245,313.7
13.898,36.684,328.7
13.173,36.615,321.7
13.169,36.637,339.1
13.14,36.357,321
13.031,36.375,323
13.027,36.396,319.6
13.982,29.262,331.3
13.973,29.26,337.7
12.745,35.981,320.4
12.556,35.175,333.1
12.24,35.398,341.8
12.238,35.392,336.1
12.247,35.115,325.4
12.235,35.113,329.4
12.115,35.664,324.9
12.088,35.74,331.6
12.115,35.657,324.2
12.09,35.734,324.9
12.086,35.753,324.2
12.045,35.685,326
12.054,35.411,342.8
12.05,35.429,322.5
12.122,34.943,323.9
12.052,35.405,331.4
12.049,35.424,330.7
12.008,35.513,320.1
12.005,35.532,323.8
12.055,35.161,331.4
11.963,35.706,320.1
11.959,35.726,317.6
11.897,36.008,329.5
11.884,36.006,328.9
11.896,35.333,326.7
11.894,35.327,321.1
11.767,35.618,320
11.72,35.583,319.2
11.75,35.033,324.3
11.738,35.031,323.2
11.747,35.027,325
11.744,35.044,327.1
11.477,35.548,333.4
11.602,34.746,324.1
11.464,35.546,315.4
11.477,35.542,326.5
11.474,35.562,314.5
11.597,34.739,329.4
11.594,34.757,322.9
11.468,35.441,331.4
11.465,35.46,318.9
11.216,35.607,317.4
11.202,35.463,326.4
11.198,35.482,322
11.203,35.456,317.6
11.199,35.476,328.1
11.391,34.168,322.3
11.321,34.519,331.2
11.339,34.339,323.7
11.269,34.42,329.6
11.244,34.5,326.2
11.224,34.548,338.2
11.221,34.564,362.8
11.212,34.545,324.9
11.209,34.562,347.8
11.145,34.942,321.6
11.971,29.648,324.8
11.97,29.657,336.3
11.991,29.264,340.8
11.99,29.273,326.1
11.982,29.263,328.1
11.892,29.685,342.2
11.89,29.695,364.8
11.881,29.693,328.1
11.422,30.598,327.6
11.421,30.607,328.4
11.392,30.731,329.7
11.383,30.73,342
11.249,31.6,332.2
11.247,31.611,335.6
10.37,36.947,313.6
10.338,37.133,315.9
10.847,33.9,347.5
10.844,33.915,326.2
10.837,33.893,323.8
10.835,33.908,326.5
11.363,30.378,326.7
11.354,30.377,328.1
10.793,33.948,326.7
10.786,33.993,346.5
10.783,34.009,337.7
10.781,34.024,322.2
10.75,34.212,327.5
10.774,33.992,347.6
10.772,34.007,332
10.86,32.96,329.7
10.522,34.663,314.1
11.774,26.217,344.6
11.766,26.204,334.5
10.976,31.507,328.8
9.949,37.517,316.9
10.91,31.738,333.7
10.909,31.749,330.5
10.901,31.736,326.6
10.899,31.747,329.2
9.953,37.511,315.7
10.823,32.094,334.3
10.795,32.008,346.2
10.794,32.02,331.4
10.195,35.658,313.1
10.966,30.625,337.1
10.449,33.727,323.9
10.144,35.497,318.6
10.821,31.256,327.4
10.82,31.266,329.6
10.612,32.578,330.6
10.602,32.576,330.6
10.614,32.251,331.4
10.612,32.262,328.4
10.415,33.232,336.9
10.955,29.725,333.2
10.524,32.04,328
10.522,32.052,372.3
10.293,33.48,318.9
10.612,30.822,325.9
10.425,31.89,333.3
10.725,29.904,332
10.429,31.8,339.8
10.427,31.805,338.4
10.529,30.824,327.1
10.527,30.834,330.1
11.897,20.64,324.2
11.9,20.633,324.6
9.894,34.016,325.5
9.844,34.242,320.6
9.886,34.009,320.2
10.106,32.549,321.8
10.104,32.561,323.4
9.838,34.235,317.4
10.361,30.655,330.4
10.167,31.901,329.6
10.197,31.643,325.9
10.195,31.654,339.5
10.399,30.173,328.9
10.391,30.162,369
10.39,30.171,398.3
10.52,29.241,323.8
10.518,29.25,329.9
10.511,29.24,337.2
10.509,29.249,342.9
11.556,21.353,330.5
11.553,21.378,320.5
9.736,34.076,315.6
9.705,34.188,315.4
10.396,29.763,328.2
10.11,31.612,327.3
10.108,31.623,328.4
10.148,31.31,325.1
9.681,34.116,313.1
9.707,33.982,314.9
9.686,34.111,312.8
9.996,31.35,322.6
9.988,31.338,321.2
10.186,29.927,330.8
9.967,31.346,327.9
9.966,31.356,321.3
10.032,30.808,326.9
10.03,30.818,324.2
10.089,30.021,324.7
9.906,30.614,322.2
9.486,33.206,321.6
9.483,33.22,320.6
9.515,32.955,322.7
9.504,32.953,326.2
9.513,32.949,322
9.51,32.963,326.1
9.46,33.21,317.7
11.227,19.749,323.1
11.223,19.782,336.3
9.317,33.531,324.2
9.319,33.525,317.6
9.317,33.54,320.4
11.231,19.776,322.8
11.215,19.774,335
11.005,21.038,349.2
11.003,21.032,340.1
11,21.058,328.3
10.27,25.948,326.4
10.268,25.959,323.9
10.293,25.638,322.7
10.291,25.65,329.9
9.81,28.994,326.8
9.809,29.003,323
9.705,29.638,321.8
10.549,22.956,323
9.787,28.275,322.2
10.767,20.737,322.1
9.363,30.8,321.1
10.451,22.506,320.3
9.966,26.077,349.5
10.64,20.66,328.7
10.637,20.688,355.4
10.796,19.201,317
10.622,20.686,318.2
9.411,29.444,326.7
10.623,20.679,319.3
10.792,19.193,316.8
9.701,27.222,319.9
9.661,27.496,325.4
10.468,21.443,315.9
9.756,26.772,325.7
9.089,31.257,328.9
9.087,31.267,340.9
9.079,31.255,325.9
9.077,31.266,337.5
9.076,31.277,333.8
10.25,22.86,320.6
9.777,26.348,335.6
9.775,26.359,334.8
9.766,26.357,326.7
10.424,20.325,324
8.605,33.091,315.8
9.082,29.548,318.5
9.037,29.845,327.1
9.036,29.855,321
9.034,29.864,351.7
9.033,29.874,325
10.349,20.068,315.1
10.345,20.098,318.9
10.176,21.485,320.3
9.327,27.771,322.1
9.325,27.78,328.8
10.335,20.09,323.1
9.694,24.227,319.9
8.9,29.717,344.1
8.899,29.726,344.3
8.897,29.736,322.9
8.89,29.725,326.6
9.907,22.478,319.8
9.819,23.047,323
9.819,22.755,321.3
8.61,30.708,326.8
9.177,26.824,322.4
9.176,26.834,321.7
8.604,30.686,315.5
8.684,29.931,344
8.682,29.941,330
9.398,24.881,323.7
9.388,24.88,325.1
9.34,25.15,321.8
7.962,34.305,317.9
9.329,25.149,344.3
9.328,25.161,323.3
9.319,25.147,321.4
9.318,25.16,333
7.928,34.281,343.1
7.925,34.299,320.3
7.926,34.274,331.4
7.923,34.292,325.7
9.144,26.038,324.7
9.514,23.094,331.9
9.512,23.111,323.4
8.981,26.913,328
8.964,27.028,319.8
8.963,27.038,329.1
9.727,21.202,322.9
9.724,21.227,333.9
8.971,26.911,324
8.97,26.921,323.3
9.71,21.225,336.6
09.03,26.325,323.8
9.029,26.335,325.6
9.72,21.22,338.3
9.706,21.218,325.3
9.703,21.242,325.9
9.775,20.435,314.2
8.907,26.647,323.7
9.675,20.645,316.6
9.671,20.672,317.2
9.671,20.665,321.7
9.333,23.263,316.9
9.475,21.874,335.9
9.473,21.895,322.7
9.462,21.873,330.6
9.46,21.894,320
9.466,21.867,331.5
9.463,21.888,328.9
8.696,27.357,331.3
8.695,27.366,330.2
8.722,26.788,379.1
8.721,26.798,356.6
8.627,27.385,323.6
9.36,21.854,322
9.346,21.852,351.9
9.351,21.846,343.8
9.348,21.867,329.2
9.338,21.844,325.9
9.324,21.843,326.3
9.321,21.864,332.4
9.469,20.462,328
9.268,21.857,334.8
9.47,20.456,324.4
9.466,20.483,316.7
9.272,21.852,335.5
8.568,26.912,338.9
8.566,26.921,323.9
8.548,27.045,338.1
8.547,27.055,326.6
8.994,23.82,323.5
8.992,23.834,322.8
8.532,26.897,323.7
8.531,26.906,321.6
8.526,26.876,335.7
8.524,26.886,345.7
8.523,26.896,330.9
8.739,25.284,320.5
8.515,26.885,332.7
8.486,27.085,322.6
8.506,26.883,332.4
8.505,26.893,323.6
8.179,29.054,320.2
8.178,29.063,317.5
8.145,29.281,334.8
8.422,27.279,327.4
8.421,27.289,343.2
8.413,27.278,334.7
8.412,27.287,346.5
8.41,27.297,336.4
8.074,29.443,324
8.072,29.461,325.7
8.445,26.799,326.7
8.443,26.809,338.5
8.436,26.798,325.6
8.434,26.808,341.3
8.433,26.817,349
8.333,27.512,323.9
9.085,21.864,324.7
8.423,26.816,341.1
8.414,26.815,323.8
8.408,26.808,321.2
8.407,26.817,330
9.089,21.858,322.6
8.595,25.369,316.6
8.548,25.703,328.6
8.412,26.65,326.1
8.569,25.481,318.4
9.041,21.916,323.7
9.038,21.937,317.9
8.511,25.82,320.2
8.51,25.83,321.6
8.396,26.628,330.9
8.395,26.637,329
8.355,26.849,323.7
8.354,26.859,333.9
9.231,20.186,319.2
8.38,26.605,324.4
8.344,26.858,325.4
9.216,20.184,316.2
9.185,20.436,312.2
9.097,21.153,317.1
8.37,26.473,363.9
8.369,26.483,330.2
9.233,20.179,317.9
8.366,26.466,322.5
8.364,26.476,347.3
9.186,20.429,311.4
9.092,21.145,312
9.089,21.169,312.4
8.973,21.943,315.2
8.438,25.759,320
8.567,24.687,314
8.387,25.98,324.1
8.379,25.968,352.8
8.377,25.979,370.3
8.149,27.576,320
8.432,25.444,341.1
8.43,25.455,321.8
8.371,25.722,318.4
7.314,32.665,317.7
7.312,32.679,321
8.401,25.225,330
8.391,25.223,323.2
7.968,28.18,333.8
7.966,28.189,338.2
7.957,28.188,334.2
8.986,20.454,343.5
8.472,24.472,313.3
8.47,24.485,313.5
7.916,28.347,323.8
8.986,20.447,336.3
8.983,20.475,327.1
8.972,20.446,319.9
8.968,20.473,323.4
7.981,27.586,320
7.099,33.226,318.9
8.916,20.412,311.6
8.314,24.966,312.7
8.312,24.978,318.2
7.301,31.816,323.6
8.222,25.561,316.4
8.916,20.406,311.8
8.001,26.882,315.6
7.999,26.891,318
7.752,28.393,318.1
8.158,25.502,327.7
7.744,28.382,340.4
7.743,28.391,334.6
7.787,28.032,320.6
8.149,25.421,321.7
7.955,26.807,323.4
8.148,25.426,318.9
7.776,27.794,319.3
8.011,26.104,317.4
8.008,26.124,316.2
7.779,27.333,321
6.751,33.826,316.1
7.74,27.158,323.4
7.763,26.932,316.6
7.531,28.387,332.2
7.772,26.684,315
7.696,26.509,318.3
7.937,24.672,310
7.417,28.164,321.3
7.416,28.173,339.6
7.713,26.054,333.1
7.704,26.052,314.9
7.692,26.034,316.4
7.44,27.757,317.2
7.431,27.756,316.4
7.35,28.303,320.5
7.007,30.052,317.8
7.131,29.16,346.7
7.129,29.169,361.5
7,30.031,341.9
6.999,30.041,345.8
7.287,27.986,328.5
7.111,28.677,322.5
7.109,28.686,323.3
7.545,25.429,316.3
7.537,25.417,338.8
7.014,28.894,332.8
6.921,29.512,332.6
6.741,30.683,324.6
6.99,28.931,340.2
6.988,28.94,338.7
6.981,28.929,339.9
6.979,28.938,334.4
6.717,30.62,319.5
6.95,28.953,320.5
6.941,28.951,326.5
6.939,28.96,327.9
6.937,28.729,335.9
6.936,28.738,346.1
6.935,28.747,322.2
6.928,28.73,343.6
6.926,28.739,328.5
6.925,28.748,319.4
6.826,29.162,328.4
6.825,29.171,328
6.909,28.424,328
6.689,29.585,331
6.688,29.594,340
6.686,29.604,337.7
6.779,28.924,329
6.68,29.583,356.2
6.679,29.593,351.4
6.677,29.602,332.9
6.676,29.612,356.9
6.674,29.621,335.9
6.665,29.62,331.4
6.634,29.703,320.4
6.632,29.713,328.2
7.148,26.082,316
6.739,28.699,318.1
6.692,28.952,321.9
6.602,29.363,322.8
6.482,30.033,321.6
6.48,30.043,359.1
6.479,30.053,329.5
6.535,29.623,320.9
6.471,30.042,327.1
6.469,30.052,336.3
6.59,29.137,327
6.543,29.454,319.5
6.486,29.523,318.4
6.49,29.369,322.7
6.519,29.117,331.6
6.663,28.096,316.9
6.292,30.386,318.1
6.398,29.62,326.5
6.527,28.573,322.3
6.256,29.951,333.6
6.255,29.96,321.9
6.27,29.733,318.1
6.268,29.742,325.9
6.219,30.067,324.6
6.259,29.741,316.6
6.258,29.751,316.1
6.047,30.337,317.5
6.042,30.341,319.8
6.134,29.475,320.4
5.881,31.143,323.6
5.879,31.154,330.4
5.871,31.141,349.7
5.869,31.153,379.6
5.867,31.165,327.9
6.116,29.472,332
6.114,29.482,320.7
5.859,31.151,338.6
5.857,31.163,324.2
5.859,31.081,319.7
5.92,30.625,317.1
6.063,29.631,331
6.057,29.623,324.5
6.056,29.633,336.2
6.003,29.925,324.5
6.001,29.935,316.9
5.959,30.154,321.3
5.689,31.791,324.4
5.687,31.804,334.3
5.917,30.045,320.7
5.732,30.979,321.3
5.889,29.811,320.6
5.888,29.821,327.2
5.827,30.097,316.8
5.959,29.048,319.6
5.836,29.807,319.1
5.835,29.817,318.2
5.547,31.589,322
5.766,30.082,331.2
5.764,30.092,319.5
5.711,30.379,316.5
5.557,31.316,340.5
5.543,31.338,326.7
6.074,27.775,320.5
6.073,27.784,328.8
6.064,27.783,325.8
6.063,27.792,322.4
5.721,29.895,321.4
5.583,30.683,317.4
5.408,31.823,316.1
5.617,30.263,315.6
5.615,30.274,316.2
5.426,31.364,335.1
5.43,31.358,330.6
5.397,31.503,340.5
5.575,30.187,313.6
5.574,30.197,314.5
5.358,31.548,332.2
5.356,31.56,319.5
5.468,30.76,315.3
5.916,27.722,322.1
5.915,27.731,321.3
5.907,27.721,336.8
5.906,27.73,318.2
5.396,31.098,318.8
5.563,29.529,319.8
5.554,29.528,317
5.831,27.612,323
5.501,29.689,314.5
5.233,31.303,317.5
6.11,25.251,310
5.285,30.497,314.8
4.948,32.636,324
5.677,27.778,318.7
5.676,27.787,314.4
4.951,32.631,321.1
4.939,32.629,321.9
5.086,31.313,318.8
5.084,31.325,318.9
5.348,29.544,315
5.355,29.265,322.5
5.689,26.449,316.1
5.687,26.459,349.9
5.513,27.578,314.4
5.258,29.168,332.3
5.257,29.177,318
4.897,31.486,317.4
5.2,29.191,324
5.199,29.201,322.2
4.721,32.101,319.6
4.719,32.115,315.4
5.127,29.307,311.9
5.267,28.059,312.6
5.479,26.369,312.1
5.314,27.373,311.1
5.312,27.382,324.1
5.251,27.358,333.3
5.25,27.367,319.8
4.648,30.906,310.9
4.231,32.978,319.9
5.033,26.588,319
4.982,26.553,314.3
3.931,27.627,313.8
3.612,27.102,311.2
3.579,27.073,311.8
2.405,30.312,311.5
0.115,32.273,309.7
-5.23,34.38,329.2
-23.739,21.03,333.8
-23.748,21.028,348.9
-23.75,21.038,341.7
-23.756,21.017,344.3
-23.757,21.027,360
-23.759,21.037,341.8
-23.763,21.006,336.5
-23.765,21.015,370
-23.766,21.025,374.1
-23.768,21.035,337.7
-23.772,21.004,339.6
-23.774,21.014,375.8
-23.775,21.024,357.6
-25.477,28.995,324.1
-25.491,28.994,324.8
-25.482,28.988,332.7
-25.82,25.682,333.5
-26.912,25.476,326.3
-27.413,24.797,335.2
-27.418,24.804,331.5
-27.851,26.356,334.4
-27.856,26.35,331.1
-28.094,24.393,332.2
-28.099,24.385,345.6
-28.101,24.399,340.6
-28.11,24.384,354
-28.112,24.398,338
-28.866,18.95,327.9
45.937,42.505,308.1
44.917,41.358,301.1
44.914,41.372,314.3
44.911,41.386,301.3
44.783,40.46,309.5
44.03,42.485,301.7
42.82,45.563,305.9
42.818,45.558,304.7
41.264,36.785,307.7
41.262,36.797,310.4
38.821,35.226,307.3
38.177,35.283,308.3
38.175,35.294,302.3
37.17,36.088,306.4
37.197,35.668,334.4
37.195,35.679,315.4
36.82,34.836,304.6
-6.487,35.103,319.7
-6.343,25.651,304.9
-8.469,31.625,328.2
-8.478,31.618,326.3
-7.939,23.565,312.6
-9.68,32.262,322.5
-9.684,32.287,327.5
-9.427,28.573,316.3
-9.429,28.586,349.2
-9.438,28.571,316.6
-9.44,28.584,339.5
-9.65,29.216,316.2
-9.883,30.597,316.3
-9.884,30.591,315.9
-9.017,23.934,311.8
-10.858,31.886,335.7
-10.843,29.949,315.4
-11.43,29.83,322.9
-12.571,30.85,314
-12.078,26.398,328.3
-13.479,29.469,322
-13.483,29.463,314.9
-13.485,29.48,313.7
-14.46,20.967,333.3
-14.989,20.735,324.4
-15.4,21.086,334.4
-15.117,19.09,330.7
-15.371,19.083,327.9
-15.691,20.14,332.4
-15.884,21.354,336.6
-15.893,21.352,356.2
-16.462,23.919,327.7
-15.926,19.948,332.1
-16.634,23.08,334.5
-16.141,19.376,336
-16.2,19.735,333.6
-16.152,19.375,360.1
-16.149,19.382,344.5
-16.157,19.367,354.5
-16.159,19.38,368.5
-16.162,19.392,339.8
-15.503,15.046,323.1
-16.831,23.04,333.3
-15.503,15.04,321.4
-16.908,23.257,335
-16.429,19.576,332
-16.665,17.955,331.3
-16.965,17.354,333.3
-16.976,17.352,334
-17.548,20.736,345.2
-17.633,20.812,341
-17.705,20.929,337.7
-18.634,25.516,328.4
-18.642,25.504,332.9
-18.644,25.515,339.6
-18.017,20.91,337.1
-18.239,21.331,337.8
-18.034,19.676,339.4
-17.953,19.11,339
-18.044,19.675,363.6
-17.949,19.104,333.5
-17.951,19.116,332.7
-18.044,19.668,351.5
-18.046,19.68,350
-18.516,21.456,338.1
-18.517,21.466,340.6
-18.519,21.475,339.9
-18.904,24.109,348
-18.7,22.18,344.4
-18.718,22.235,340.9
-18.719,22.181,342.1
-18.724,22.219,366.6
-18.726,22.228,366.8
-18.727,22.237,390.7
-18.729,22.247,366.4
-18.729,22.189,355.6
-18.733,22.217,339.5
-18.735,22.227,345.2
-18.83,22.868,339.3
-18.74,22.197,338.2
-18.839,22.432,342.1
-18.874,22.478,352.5
-18.878,22.448,414
-18.255,18.216,336.4
-18.262,18.258,332.7
-18.265,18.214,335.4
-18.256,18.21,335.1
-19.062,22.693,344.5
-19.065,22.712,371.5
-19.066,22.721,346.4
-19.071,22.695,353.7
-19.077,22.733,337.5
-19.077,22.674,359.7
-19.086,22.673,388.5
-19.088,22.682,363.5
-19.098,22.69,356.8
-19.171,22.624,339
-19.173,22.634,348.8
-19.179,22.614,360.6
-19.18,22.623,341.8
-19.187,22.603,415.8
-19.188,22.612,384.4
-18.736,17.322,334.2
-18.748,17.319,339.2
-18.75,17.335,340
-18.753,17.351,339.8
-18.747,17.329,338.4
-18.75,17.345,342.2
-19.671,22.961,345.1
-19.672,22.971,345
-19.726,23.021,342.8
-19.72,22.914,337.5
-19.735,23.02,348.7
-19.736,23.029,340.8
-19.727,22.903,352.8
-19.729,22.913,366.3
-19.736,22.902,347.4
-19.738,22.912,339.3
-20.014,22.346,341.3
-20.062,22.361,354.2
-20.051,20.767,333.3
-20.053,20.777,332.5
-20.429,22.861,343.6
-20.183,19.585,340.9
-20.185,19.596,335.8
-21.331,18.402,331.7
29.222,73.541,320.7
29.229,73.545,325.3
29.228,73.534,316
29.523,75.943,307.9
29.518,75.8,313.1
29.53,75.812,315.5
29.43,74.859,311.4
29.496,75.332,312.5
29.495,75.319,314.4
29.439,74.845,320.1
29.627,76.396,314.6
29.625,76.38,311.9
29.488,75.174,312.5
29.456,74.906,326.1
29.58,75.877,312.2
29.512,75.29,315.9
29.51,75.276,312.6
29.504,75.224,332.6
29.502,75.211,319.7
29.469,74.93,331.1
29.467,74.917,316.4
29.466,74.905,315.9
29.44,74.695,319
29.439,74.682,315.3
29.334,73.843,312.7
29.329,73.81,332.2
29.519,75.262,327.4
29.464,74.804,319.2
29.456,74.742,321.5
29.526,75.234,327.3
29.504,75.053,316.3
29.466,74.74,327.4
29.527,75.24,327.4
29.504,75.046,312.7
29.526,75.148,314
29.504,74.956,316
29.502,74.943,313.3
29.497,74.893,327
29.492,74.856,334.9
29.491,74.843,339.1
29.548,75.25,324.9
29.487,74.73,317.8
29.486,74.718,326.4
29.589,75.516,328.9
29.587,75.502,315.9
29.58,75.434,318.2
29.578,75.421,322.8
29.57,75.354,315.1
29.569,75.341,316.9
29.528,74.991,311.4
29.51,74.84,331.9
29.496,74.716,332.3
29.493,74.692,310.8
29.661,76.064,310.1
29.621,75.707,310.4
29.588,75.42,340.5
29.555,75.13,314.4
29.553,75.117,311.2
29.552,75.104,315.4
29.526,74.888,321.8
29.525,74.876,323.4
29.507,74.727,330.9
29.415,73.984,313.5
29.62,75.608,323.5
29.545,74.962,312.8
29.516,74.726,327.3
29.657,75.844,314.8
29.637,75.662,326.9
29.621,75.525,322
29.441,74.038,317.6
29.76,76.673,310.2
29.751,76.593,309.1
29.653,75.716,310.7
29.647,75.66,319.5
29.559,74.909,311
29.557,74.896,312.8
29.456,74.082,313.8
29.664,75.714,330.9
29.55,74.758,317.9
29.543,74.696,328.9
29.663,75.616,314.4
29.551,74.683,349.2
29.549,74.67,334.9
29.548,74.658,342.3
29.553,74.689,338.9
29.552,74.677,337.1
29.55,74.665,337.1
29.663,75.554,318.2
29.661,75.541,312.2
29.657,75.5,314.7
29.594,74.949,309.8
29.562,74.675,317.2
29.56,74.663,320.5
29.554,74.614,324.7
29.682,75.635,320.8
29.734,76.003,314.7
29.732,75.989,312.1
29.718,75.859,312.4
29.665,75.389,313.3
29.639,75.164,317.1
29.687,75.495,322.5
29.648,75.15,314.8
29.586,74.634,328.8
29.583,74.61,324.9
29.716,75.659,322.9
29.687,75.399,319
29.59,74.584,328
29.577,74.475,325.2
29.743,75.797,319
29.741,75.783,323.6
29.695,75.384,325.7
29.689,75.331,314.8
29.683,75.278,319.8
29.556,74.225,319.1
29.739,75.669,325.9
29.731,75.6,310.6
29.729,75.586,316.2
29.693,75.276,313.3
29.691,75.263,311.6
29.618,74.654,311.1
29.617,74.642,311.3
29.604,74.532,311.2
29.757,75.738,322.7
29.735,75.544,344.7
29.603,74.447,322.2
29.607,74.398,316.9
29.602,74.362,344.5
29.601,74.35,327.9
29.59,74.268,317.2
29.123,70.873,313.2
29.62,74.474,313.8
29.76,75.603,322.4
29.75,75.507,309.6
29.748,75.493,330
29.734,75.371,322.4
29.631,74.484,310.4
29.764,75.449,317
29.756,75.382,320.3
29.657,74.456,320
29.797,75.555,311.2
29.841,75.761,315.8
29.926,75.993,314.9
29.896,75.633,309.4
29.624,73.253,310.8
29.908,75.463,311.1
29.928,75.467,312.9
29.948,75.464,311
29.959,75.463,312
29.869,74.607,324.9
29.989,75.542,310.9
30.005,75.596,312.1
29.999,75.541,337.3
30.064,75.921,312.6
30.062,75.907,331.6
29.927,74.762,310.5
29.927,74.757,312.7
30.068,75.915,325.2
30.066,75.9,320.8
30.12,76.304,312
30.019,75.283,317.4
30.091,75.838,316.1
30.09,75.823,317
29.995,74.992,318.1
29.947,74.589,324.7
29.946,74.577,320.7
30.106,75.777,310.4
29.955,74.488,310.3
30.03,75.026,308.2
30.077,75.342,308.7
30.032,74.96,309.4
29.986,74.583,323
30.103,75.477,318.3
29.678,72.088,310.2
30.111,75.469,317
30.103,75.401,326
30.102,75.387,325.6
30.1,75.373,312.9
30.069,75.093,312.8
30.037,74.822,308.7
30.011,74.597,309.6
30.112,75.386,310
30.144,75.577,311.3
30.14,75.451,322.9
30.139,75.437,317.9
30.04,74.593,316.4
30.039,74.58,327.7
30.161,75.546,313.8
30.049,74.504,313.7
30.193,75.641,310.5
30.188,75.599,318.4
30.187,75.585,312.9
30.177,75.501,316.6
30.158,75.337,310.1
30.086,74.725,309.1
30.072,74.613,314.9
30.068,74.576,323.1
30.066,74.563,313.4
30.173,75.376,312.9
29.693,71.676,311.5
30.149,75.081,312.1
29.75,72.011,317.5
29.748,72.001,317.1
30.242,75.937,309.5
30.181,75.383,312.4
29.59,70.849,308.7
30.157,75.074,316.7
30.086,74.467,321.3
30.109,74.576,317.4
30.087,74.393,312
30.058,74.154,308
30.202,75.201,309.2
30.137,74.647,323.5
30.159,74.746,320.8
30.158,74.733,311.6
30.247,75.415,315.1
30.139,74.496,314.3
30.118,74.326,309.4
30.164,74.618,318.1
30.153,74.531,316
30.152,74.519,313.4
30.273,75.453,314.9
30.19,74.754,309.3
30.189,74.741,321
30.28,75.424,315.4
30.161,74.43,308.9
