latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
38.874,-120.525,303.6,1.6,1.2,2017-11-21,1025,A,56,6.0NRT,274,17.9,N
-28.977,30.836,320.4,2.4,1.5,2017-11-21,1115,A,56,6.0NRT,303.8,27.8,D
-28.438,31.055,328.4,2.2,1.5,2017-11-21,1115,A,77,6.0NRT,307.9,35.8,D
-28.442,31.05,327.2,2.2,1.5,2017-11-21,1115,A,73,6.0NRT,309.1,32.6,D
-28.426,31.072,339.1,2.2,1.4,2017-11-21,1115,A,87,6.0NRT,308,86,D
-28.429,31.05,329.3,2.2,1.5,2017-11-21,1115,A,74,6.0NRT,309.1,39.3,D
-28.413,31.07,332.3,2.2,1.4,2017-11-21,1115,A,81,6.0NRT,309.7,55.8,D
-28.327,31.166,330.1,2.2,1.4,2017-11-21,1115,A,42,6.0NRT,308.8,46.6,D
-27.807,31.191,321.1,2.2,1.4,2017-11-21,1115,A,53,6.0NRT,305.3,22.5,D
10.166,37.276,330.7,2.7,1.6,2017-11-21,1130,A,50,6.0NRT,304.7,89.8,D
9.74,33.812,326.6,1.4,1.2,2017-11-21,1130,A,58,6.0NRT,309.3,22.6,D
9.637,33.027,323.2,1.3,1.1,2017-11-21,1130,A,53,6.0NRT,310.4,11.7,D
9.636,33.015,325.8,1.3,1.1,2017-11-21,1130,A,56,6.0NRT,309,15.5,D
9.356,30.951,322.6,1,1,2017-11-21,1130,A,53,6.0NRT,307.9,10.2,D
9.141,29.441,327.4,1,1,2017-11-21,1130,A,57,6.0NRT,312.6,15.3,D
9.454,31.589,326.5,1.1,1,2017-11-21,1130,A,71,6.0NRT,308.3,15.5,D
9.452,31.58,318,1.1,1,2017-11-21,1130,A,54,6.0NRT,307.1,6.2,D
9.168,29.566,323.4,1,1,2017-11-21,1130,A,56,6.0NRT,311,7,D
8.655,26.181,343.4,1.4,1.2,2017-11-21,1130,A,88,6.0NRT,307.4,60.3,D
8.653,26.168,333.5,1.4,1.2,2017-11-21,1130,A,69,6.0NRT,308.7,32.7,D
8.6,25.836,345.5,1.5,1.2,2017-11-21,1130,A,92,6.0NRT,306.2,79.8,D
8.484,25.111,325.8,1.7,1.3,2017-11-21,1130,A,76,6.0NRT,304.3,34.2,D
8.481,25.096,328.8,1.7,1.3,2017-11-21,1130,A,80,6.0NRT,303.9,42.6,D
8.665,26.18,337.3,1.4,1.2,2017-11-21,1130,A,86,6.0NRT,310.3,44.5,D
8.663,26.167,392.6,1.4,1.2,2017-11-21,1130,A,100,6.0NRT,315,340.6,D
8.661,26.154,332.9,1.4,1.2,2017-11-21,1130,A,81,6.0NRT,307.6,34,D
8.513,25.217,321.3,1.7,1.3,2017-11-21,1130,A,34,6.0NRT,304.5,16.5,D
8.495,25.109,317.5,1.7,1.3,2017-11-21,1130,A,62,6.0NRT,302.4,17.7,D
9.181,29.528,326.1,1,1,2017-11-21,1130,A,65,6.0NRT,309.9,10.4,D
8.68,26.203,322.7,1.4,1.2,2017-11-21,1130,A,32,6.0NRT,304.3,14.2,D
8.678,26.191,324.9,1.4,1.2,2017-11-21,1130,A,38,6.0NRT,308.2,17.5,D
8.676,26.178,349.4,1.4,1.2,2017-11-21,1130,A,94,6.0NRT,309.4,80.9,D
8.674,26.165,337.6,1.4,1.2,2017-11-21,1130,A,86,6.0NRT,305.1,43.4,D
8.62,25.819,326.3,1.5,1.2,2017-11-21,1130,A,75,6.0NRT,304.8,27.3,D
8.524,25.215,331.2,1.7,1.3,2017-11-21,1130,A,79,6.0NRT,305.9,41,D
8.522,25.2,335,1.7,1.3,2017-11-21,1130,A,85,6.0NRT,303.5,54.9,D
8.519,25.185,332.2,1.7,1.3,2017-11-21,1130,A,82,6.0NRT,302.1,48.9,D
8.41,24.503,318.1,1.9,1.4,2017-11-21,1130,A,67,6.0NRT,291.7,25.7,D
8.396,24.416,313.7,2,1.4,2017-11-21,1130,A,56,6.0NRT,295.4,18.1,D
9.369,30.78,324.3,1,1,2017-11-21,1130,A,69,6.0NRT,308.1,11.5,D
9.235,29.842,339.4,1,1,2017-11-21,1130,A,88,6.0NRT,314.6,26.4,D
9.234,29.833,328.9,1,1,2017-11-21,1130,A,72,6.0NRT,311.5,11.1,D
9.19,29.526,322.8,1,1,2017-11-21,1130,A,32,6.0NRT,311.3,7.4,D
9.806,33.909,326.2,1.5,1.2,2017-11-21,1130,A,57,6.0NRT,307.5,17.2,D
9.804,33.896,325.2,1.4,1.2,2017-11-21,1130,A,61,6.0NRT,306.5,16.6,D
8.834,27.065,326.2,1.3,1.1,2017-11-21,1130,A,59,6.0NRT,307.6,11.8,D
8.563,25.24,327,1.7,1.3,2017-11-21,1130,A,77,6.0NRT,303.4,33.7,D
10.01,35.282,317.6,1.8,1.3,2017-11-21,1130,A,64,6.0NRT,301.3,21.1,D
9.836,33.971,335.2,1.5,1.2,2017-11-21,1130,A,85,6.0NRT,308.2,40,D
9.271,29.9,330.9,1,1,2017-11-21,1130,A,79,6.0NRT,313.6,15.6,D
8.644,25.616,336.5,1.6,1.2,2017-11-21,1130,A,86,6.0NRT,310.7,42,D
8.581,25.206,331.7,1.7,1.3,2017-11-21,1130,A,82,6.0NRT,301.4,49.9,D
8.579,25.19,329.4,1.7,1.3,2017-11-21,1130,A,80,6.0NRT,302.4,43.3,D
8.494,24.647,333.5,1.9,1.3,2017-11-21,1130,A,85,6.0NRT,297.3,69.8,D
8.457,24.407,323.4,2,1.4,2017-11-21,1130,A,57,6.0NRT,294.7,38.6,D
8.85,26.899,325.5,1.3,1.1,2017-11-21,1130,A,35,6.0NRT,303.4,16.6,D
8.681,25.781,327.1,1.5,1.2,2017-11-21,1130,A,72,6.0NRT,306,22.9,D
8.655,25.614,339.1,1.6,1.2,2017-11-21,1130,A,88,6.0NRT,310.5,49.8,D
8.583,25.142,319.2,1.7,1.3,2017-11-21,1130,A,62,6.0NRT,302,19.7,D
8.469,24.404,331.8,2,1.4,2017-11-21,1130,A,84,6.0NRT,291.2,63.8,D
8.466,24.387,322.6,2,1.4,2017-11-21,1130,A,56,6.0NRT,289.5,37.1,D
10.017,35.293,315.9,1.9,1.3,2017-11-21,1130,A,54,6.0NRT,300.1,16.2,D
9.309,29.972,324.3,1,1,2017-11-21,1130,A,34,6.0NRT,309.2,11.9,D
9.259,29.621,324.9,1,1,2017-11-21,1130,A,67,6.0NRT,311.4,10.7,D
8.85,26.905,322.7,1.3,1.1,2017-11-21,1130,A,46,6.0NRT,303.6,12.6,D
8.647,25.625,333.1,1.6,1.2,2017-11-21,1130,A,83,6.0NRT,311,31.2,D
8.645,25.611,333.9,1.6,1.2,2017-11-21,1130,A,83,6.0NRT,310.7,34.6,D
8.578,25.201,334.1,1.7,1.3,2017-11-21,1130,A,84,6.0NRT,302.1,58.5,D
8.576,25.186,317.2,1.7,1.3,2017-11-21,1130,A,49,6.0NRT,301.7,15.2,D
8.487,24.643,325.3,1.9,1.3,2017-11-21,1130,A,74,6.0NRT,296.3,43.3,D
9.318,29.97,323.8,1,1,2017-11-21,1130,A,58,6.0NRT,305.4,11.6,D
9.25,29.502,325.1,1,1,2017-11-21,1130,A,72,6.0NRT,307.7,11.7,D
8.614,25.349,320.1,1.7,1.3,2017-11-21,1130,A,52,6.0NRT,301.8,19.2,D
8.46,24.401,343.4,2,1.4,2017-11-21,1130,A,92,6.0NRT,294,116.4,D
8.457,24.383,316.9,2,1.4,2017-11-21,1130,A,40,6.0NRT,290.6,25.2,D
9.868,33.935,328.4,1.5,1.2,2017-11-21,1130,A,78,6.0NRT,306.6,24.1,D
9.866,33.922,328.5,1.5,1.2,2017-11-21,1130,A,65,6.0NRT,307.9,22.9,D
9.684,32.542,328.3,1.2,1.1,2017-11-21,1130,A,77,6.0NRT,311.8,17,D
9.332,30.005,322.9,1,1,2017-11-21,1130,A,69,6.0NRT,305.2,11.7,D
9.331,29.996,339.7,1,1,2017-11-21,1130,A,88,6.0NRT,306.7,33.2,D
8.651,25.507,322.7,1.6,1.2,2017-11-21,1130,A,59,6.0NRT,304.1,18.3,D
8.625,25.347,332.8,1.7,1.3,2017-11-21,1130,A,83,6.0NRT,302.3,47.3,D
8.608,25.243,318,1.7,1.3,2017-11-21,1130,A,58,6.0NRT,302.8,15.3,D
9.88,33.947,328.8,1.5,1.2,2017-11-21,1130,A,79,6.0NRT,307.8,25.2,D
9.879,33.933,343.6,1.5,1.2,2017-11-21,1130,A,91,6.0NRT,309.4,64.6,D
9.462,30.855,317.6,1,1,2017-11-21,1130,A,53,6.0NRT,303.8,9.6,D
9.46,30.845,320.4,1,1,2017-11-21,1130,A,57,6.0NRT,303.3,12.3,D
9.254,29.4,318.2,1,1,2017-11-21,1130,A,49,6.0NRT,306.6,5.9,D
9.253,29.391,326.6,1,1,2017-11-21,1130,A,74,6.0NRT,307.2,15,D
8.636,25.345,328.9,1.7,1.3,2017-11-21,1130,A,47,6.0NRT,303.5,34,D
8.528,24.671,321.7,1.9,1.3,2017-11-21,1130,A,38,6.0NRT,291.4,31.6,D
8.526,24.654,324.9,1.9,1.3,2017-11-21,1130,A,62,6.0NRT,289.7,39.3,D
9.763,32.981,322.7,1.3,1.1,2017-11-21,1130,A,69,6.0NRT,308.1,14.1,D
8.686,25.442,341.2,1.6,1.3,2017-11-21,1130,A,89,6.0NRT,308.3,66.9,D
8.523,24.408,336.5,2,1.4,2017-11-21,1130,A,87,6.0NRT,294,85.4,D
9.978,34.349,324.9,1.6,1.2,2017-11-21,1130,A,75,6.0NRT,305.6,24.4,D
8.535,24.406,326.5,2,1.4,2017-11-21,1130,A,79,6.0NRT,294.3,49.6,D
9.753,32.609,323.4,1.2,1.1,2017-11-21,1130,A,57,6.0NRT,309.8,12.2,D
8.919,26.823,333.3,1.3,1.1,2017-11-21,1130,A,80,6.0NRT,308.1,27.7,D
10.332,36.875,323.8,2.5,1.5,2017-11-21,1130,A,52,6.0NRT,303.6,39,D
9.996,34.318,323.9,1.6,1.2,2017-11-21,1130,A,32,6.0NRT,307.3,16.8,D
9.948,33.965,325.7,1.5,1.2,2017-11-21,1130,A,38,6.0NRT,310.7,21.4,D
8.818,26.083,325.9,1.5,1.2,2017-11-21,1130,A,72,6.0NRT,307.6,19,D
8.816,26.07,325.2,1.5,1.2,2017-11-21,1130,A,71,6.0NRT,309.2,17.2,D
9.372,29.763,327.4,1,1,2017-11-21,1130,A,37,6.0NRT,314.8,9.9,D
8.812,26.077,332.4,1.5,1.2,2017-11-21,1130,A,80,6.0NRT,307.6,31.6,D
9.998,34.311,326.7,1.6,1.2,2017-11-21,1130,A,76,6.0NRT,307.4,26.6,D
9.967,33.982,329.4,1.5,1.2,2017-11-21,1130,A,61,6.0NRT,307.3,24.3,D
9.384,29.724,328.2,1,1,2017-11-21,1130,A,57,6.0NRT,312,12.5,D
8.939,26.753,327.2,1.3,1.1,2017-11-21,1130,A,43,6.0NRT,310.8,16,D
8.992,27.027,326.5,1.3,1.1,2017-11-21,1130,A,44,6.0NRT,311.7,10.8,D
8.951,26.763,325,1.3,1.1,2017-11-21,1130,A,36,6.0NRT,306.9,10.6,D
8.998,26.934,328.8,1.3,1.1,2017-11-21,1130,A,73,6.0NRT,309.9,17.1,D
8.996,26.922,324.1,1.3,1.1,2017-11-21,1130,A,39,6.0NRT,310.5,10.1,D
9.879,33.004,332.8,1.3,1.1,2017-11-21,1130,A,82,6.0NRT,310.5,26.8,D
9.877,32.993,330.4,1.3,1.1,2017-11-21,1130,A,74,6.0NRT,310,23,D
9.737,31.968,319.9,1.1,1.1,2017-11-21,1130,A,58,6.0NRT,307.4,9.8,D
9.403,29.602,330.1,1,1,2017-11-21,1130,A,70,6.0NRT,305.5,17.6,D
9.402,29.593,331.3,1,1,2017-11-21,1130,A,73,6.0NRT,305.9,19.4,D
10.215,35.452,323,1.9,1.4,2017-11-21,1130,A,73,6.0NRT,301.9,33.6,D
10.202,35.35,328.1,1.9,1.3,2017-11-21,1130,A,75,6.0NRT,302.8,43.7,D
10.199,35.333,322,1.9,1.3,2017-11-21,1130,A,47,6.0NRT,305,25.5,D
9.413,29.61,322.5,1,1,2017-11-21,1130,A,58,6.0NRT,309.2,9.1,D
9.412,29.601,327.9,1,1,2017-11-21,1130,A,75,6.0NRT,309.9,15.9,D
9.411,29.592,323,1,1,2017-11-21,1130,A,66,6.0NRT,308.2,10.4,D
9.78,32.138,319.9,1.1,1.1,2017-11-21,1130,A,47,6.0NRT,306.1,8.9,D
9.961,33.376,325,1.3,1.1,2017-11-21,1130,A,63,6.0NRT,310,11.3,D
9.407,29.435,326,1,1,2017-11-21,1130,A,53,6.0NRT,310.6,10.4,D
9.405,29.426,325.1,1,1,2017-11-21,1130,A,38,6.0NRT,307.9,9.9,D
10.219,35.445,319.5,1.9,1.4,2017-11-21,1130,A,66,6.0NRT,301.8,23.6,D
10.206,35.344,329.3,1.9,1.3,2017-11-21,1130,A,71,6.0NRT,304.5,46.2,D
9.958,33.384,325.8,1.3,1.1,2017-11-21,1130,A,67,6.0NRT,310.8,12,D
9.415,29.428,322.5,1,1,2017-11-21,1130,A,25,6.0NRT,310.6,7.3,D
9.194,27.946,328.5,1.1,1.1,2017-11-21,1130,A,61,6.0NRT,310.6,18.2,D
9.193,27.936,345.2,1.1,1.1,2017-11-21,1130,A,91,6.0NRT,310.9,49.1,D
10.386,36.721,319.6,2.4,1.5,2017-11-21,1130,A,34,6.0NRT,302.5,26.1,D
10.218,35.342,318.7,1.9,1.3,2017-11-21,1130,A,52,6.0NRT,304.4,19.8,D
9.45,29.608,333.6,1,1,2017-11-21,1130,A,81,6.0NRT,308.8,23.4,D
9.449,29.599,318.3,1,1,2017-11-21,1130,A,30,6.0NRT,307.7,5.8,D
9.204,27.944,348,1.1,1.1,2017-11-21,1130,A,93,6.0NRT,311.7,54,D
9.202,27.934,336.3,1.1,1.1,2017-11-21,1130,A,83,6.0NRT,309.7,29.8,D
10.025,33.73,343.4,1.4,1.2,2017-11-21,1130,A,90,6.0NRT,309.5,60.9,D
10.011,33.628,325.9,1.4,1.2,2017-11-21,1130,A,73,6.0NRT,310.4,13.8,D
9.941,33.013,325,1.3,1.1,2017-11-21,1130,A,68,6.0NRT,313,12.9,D
9.647,30.862,413.1,1,1,2017-11-21,1130,A,100,6.0NRT,317.5,339.3,D
9.645,30.853,353.5,1,1,2017-11-21,1130,A,96,6.0NRT,309.8,60.1,D
9.923,32.808,323.7,1.2,1.1,2017-11-21,1130,A,36,6.0NRT,308,12.9,D
9.657,30.87,337.7,1,1,2017-11-21,1130,A,70,6.0NRT,311.4,22.9,D
9.656,30.861,368.2,1,1,2017-11-21,1130,A,100,6.0NRT,314.2,97.9,D
9.654,30.852,329.7,1,1,2017-11-21,1130,A,30,6.0NRT,308.7,15,D
9.375,28.901,331.9,1,1,2017-11-21,1130,A,68,6.0NRT,310.1,16.2,D
8.977,26.269,324.6,1.4,1.2,2017-11-21,1130,A,56,6.0NRT,308.1,13.8,D
9.933,32.807,324.4,1.2,1.1,2017-11-21,1130,A,22,6.0NRT,311.3,13.2,D
9.832,32.062,330.7,1.1,1.1,2017-11-21,1130,A,71,6.0NRT,309.6,23.4,D
9.384,28.9,331.8,1,1,2017-11-21,1130,A,79,6.0NRT,312.7,16.3,D
9.29,28.265,327.9,1.1,1,2017-11-21,1130,A,66,6.0NRT,309.9,12.3,D
9.288,28.255,331.8,1.1,1,2017-11-21,1130,A,77,6.0NRT,309.7,18.8,D
9.249,27.989,352.2,1.1,1.1,2017-11-21,1130,A,95,6.0NRT,311.3,62.2,D
9.247,27.979,376.7,1.1,1.1,2017-11-21,1130,A,100,6.0NRT,311.7,148.4,D
9.246,27.969,328.2,1.1,1.1,2017-11-21,1130,A,57,6.0NRT,306.1,15.5,D
8.489,23.136,308.9,2.5,1.5,2017-11-21,1130,A,25,6.0NRT,291.5,18.3,D
9.946,32.828,332.6,1.2,1.1,2017-11-21,1130,A,70,6.0NRT,311.4,25.5,D
9.674,30.858,341.2,1,1,2017-11-21,1130,A,87,6.0NRT,312.4,31,D
9.673,30.849,327.9,1,1,2017-11-21,1130,A,61,6.0NRT,309,12.7,D
9.524,29.808,335.5,1,1,2017-11-21,1130,A,66,6.0NRT,311.8,17.3,D
9.523,29.799,360,1,1,2017-11-21,1130,A,99,6.0NRT,313.7,67.5,D
9.298,28.253,342,1.1,1,2017-11-21,1130,A,88,6.0NRT,309.7,36.2,D
9.296,28.244,336.1,1.1,1,2017-11-21,1130,A,81,6.0NRT,308.1,25.2,D
9.684,30.866,338.4,1,1,2017-11-21,1130,A,77,6.0NRT,312.8,25.4,D
9.683,30.857,331.5,1,1,2017-11-21,1130,A,43,6.0NRT,310,15.6,D
9.533,29.807,331.5,1,1,2017-11-21,1130,A,47,6.0NRT,314.4,11.2,D
9.532,29.798,335.4,1,1,2017-11-21,1130,A,70,6.0NRT,314.2,16.6,D
9.307,28.252,326.4,1.1,1,2017-11-21,1130,A,58,6.0NRT,309.6,12,D
9.989,32.995,327.9,1.3,1.1,2017-11-21,1130,A,71,6.0NRT,312.1,17.2,D
9.928,32.55,331.2,1.2,1.1,2017-11-21,1130,A,51,6.0NRT,309.5,21,D
9.927,32.539,340.7,1.2,1.1,2017-11-21,1130,A,86,6.0NRT,310.2,39,D
9.925,32.529,344.2,1.2,1.1,2017-11-21,1130,A,90,6.0NRT,311,46.8,D
10.074,33.543,326.3,1.4,1.2,2017-11-21,1130,A,49,6.0NRT,310.8,16.7,D
9.938,32.549,345.5,1.2,1.1,2017-11-21,1130,A,90,6.0NRT,312.4,48.9,D
9.416,28.867,331.4,1,1,2017-11-21,1130,A,78,6.0NRT,309.7,17.6,D
8.978,25.924,331.8,1.5,1.2,2017-11-21,1130,A,80,6.0NRT,311.2,24.8,D
10.072,33.549,325.1,1.4,1.2,2017-11-21,1130,A,47,6.0NRT,310.7,11.6,D
9.323,28.183,328.3,1.1,1,2017-11-21,1130,A,71,6.0NRT,310.6,15.9,D
10.152,34.082,352.3,1.5,1.2,2017-11-21,1130,A,96,6.0NRT,307.9,97.5,D
9.95,32.54,333.3,1.2,1.1,2017-11-21,1130,A,80,6.0NRT,314,24.9,D
8.984,25.93,333,1.5,1.2,2017-11-21,1130,A,81,6.0NRT,312.2,27.4,D
10.175,34.176,321,1.5,1.2,2017-11-21,1130,A,65,6.0NRT,306.5,14.9,D
10.162,34.08,371.5,1.5,1.2,2017-11-21,1130,A,100,6.0NRT,309.6,197.1,D
10.161,34.067,328.3,1.5,1.2,2017-11-21,1130,A,70,6.0NRT,306.4,23.7,D
9.973,32.637,328.6,1.2,1.1,2017-11-21,1130,A,74,6.0NRT,312.9,14.3,D
10.046,33.11,324.3,1.3,1.1,2017-11-21,1130,A,61,6.0NRT,309.2,14.3,D
9.351,28.179,327.4,1.1,1,2017-11-21,1130,A,70,6.0NRT,309.1,15.2,D
10.368,35.506,315.1,1.9,1.4,2017-11-21,1130,A,51,6.0NRT,301.8,14.5,D
10.31,35.053,316.8,1.8,1.3,2017-11-21,1130,A,58,6.0NRT,304.5,15.8,D
10.291,34.907,318,1.7,1.3,2017-11-21,1130,A,61,6.0NRT,301.5,21.6,D
10.016,32.732,333.6,1.2,1.1,2017-11-21,1130,A,74,6.0NRT,310.5,24.5,D
10.026,32.73,326.3,1.2,1.1,2017-11-21,1130,A,26,6.0NRT,313.1,11.9,D
9.45,28.654,324.2,1,1,2017-11-21,1130,A,24,6.0NRT,311.6,6.4,D
9.677,30.165,358.9,1,1,2017-11-21,1130,A,99,6.0NRT,311.3,68.6,D
9.338,27.834,325.1,1.1,1.1,2017-11-21,1130,A,64,6.0NRT,311.1,11.9,D
9.243,27.203,340.8,1.2,1.1,2017-11-21,1130,A,87,6.0NRT,312.1,41.7,D
9.242,27.192,325.4,1.2,1.1,2017-11-21,1130,A,59,6.0NRT,310.4,13.5,D
10.051,32.772,359.6,1.2,1.1,2017-11-21,1130,A,99,6.0NRT,310.3,96.3,D
10.05,32.761,331.9,1.2,1.1,2017-11-21,1130,A,56,6.0NRT,311.8,21.4,D
9.82,31.105,338.3,1,1,2017-11-21,1130,A,86,6.0NRT,310.6,29.5,D
10.354,34.932,317.1,1.8,1.3,2017-11-21,1130,A,58,6.0NRT,302.1,18.3,D
10.063,32.782,331.4,1.2,1.1,2017-11-21,1130,A,52,6.0NRT,309.1,20.3,D
10.061,32.771,364.7,1.2,1.1,2017-11-21,1130,A,100,6.0NRT,314.7,114.9,D
10.06,32.76,330.6,1.2,1.1,2017-11-21,1130,A,47,6.0NRT,313,18.2,D
9.834,31.141,322.8,1,1,2017-11-21,1130,A,48,6.0NRT,311.3,7,D
9.829,31.104,335.9,1,1,2017-11-21,1130,A,83,6.0NRT,311.4,25,D
9.828,31.095,324.4,1,1,2017-11-21,1130,A,37,6.0NRT,310.6,9,D
10.062,32.776,351.4,1.2,1.1,2017-11-21,1130,A,95,6.0NRT,311.2,67.3,D
10.061,32.765,342.3,1.2,1.1,2017-11-21,1130,A,89,6.0NRT,314.8,42.4,D
10.349,34.927,326.5,1.8,1.3,2017-11-21,1130,A,76,6.0NRT,302.3,40.3,D
10.072,32.775,346.8,1.2,1.1,2017-11-21,1130,A,92,6.0NRT,311.4,55.5,D
10.071,32.764,331.1,1.2,1.1,2017-11-21,1130,A,71,6.0NRT,312.3,20.2,D
10.056,32.653,328.3,1.2,1.1,2017-11-21,1130,A,53,6.0NRT,311.7,15.2,D
9.84,31.059,341.8,1,1,2017-11-21,1130,A,88,6.0NRT,308.5,35.8,D
9.592,29.316,326.6,1,1,2017-11-21,1130,A,62,6.0NRT,312.9,10.7,D
9.855,31.104,325.3,1,1,2017-11-21,1130,A,52,6.0NRT,313.8,8.8,D
9.85,31.067,412.2,1,1,2017-11-21,1130,A,100,6.0NRT,315.4,335.9,D
9.849,31.057,462.1,1,1,2017-11-21,1130,A,100,6.0NRT,338.3,913.8,D
9.847,31.048,352.3,1,1,2017-11-21,1130,A,95,6.0NRT,314.8,56.9,D
9.624,29.477,339.4,1,1,2017-11-21,1130,A,85,6.0NRT,312.1,27.8,D
9.471,28.432,324.4,1.1,1,2017-11-21,1130,A,61,6.0NRT,311.6,8,D
9.365,27.731,328.9,1.1,1.1,2017-11-21,1130,A,72,6.0NRT,311.5,16.8,D
10.28,34.199,326.1,1.5,1.2,2017-11-21,1130,A,63,6.0NRT,308,22.2,D
10.184,33.465,345.9,1.4,1.2,2017-11-21,1130,A,92,6.0NRT,310.1,64.2,D
10.182,33.453,345.6,1.4,1.2,2017-11-21,1130,A,91,6.0NRT,310.2,64.9,D
10.149,33.198,400,1.3,1.1,2017-11-21,1130,A,100,6.0NRT,315.8,359,D
10.147,33.186,365.9,1.3,1.1,2017-11-21,1130,A,100,6.0NRT,314.3,134.3,D
10.082,32.695,326,1.2,1.1,2017-11-21,1130,A,28,6.0NRT,310.9,11.5,D
10.034,32.338,369.4,1.2,1.1,2017-11-21,1130,A,100,6.0NRT,313.6,126.5,D
10.032,32.328,339,1.2,1.1,2017-11-21,1130,A,86,6.0NRT,310.8,35.3,D
9.859,31.065,349.5,1,1,2017-11-21,1130,A,94,6.0NRT,313.1,47.3,D
9.858,31.056,335.6,1,1,2017-11-21,1130,A,60,6.0NRT,313.6,21.9,D
9.563,28.993,332.5,1,1,2017-11-21,1130,A,78,6.0NRT,310.3,18,D
9.562,28.984,325.4,1,1,2017-11-21,1130,A,42,6.0NRT,312.6,9.5,D
9.029,25.495,324,1.6,1.2,2017-11-21,1130,A,69,6.0NRT,307.7,15.4,D
10.426,35.251,317.3,1.9,1.3,2017-11-21,1130,A,59,6.0NRT,304.8,15.5,D
10.193,33.451,324.4,1.4,1.2,2017-11-21,1130,A,62,6.0NRT,310.7,16.4,D
10.159,33.197,342.4,1.3,1.1,2017-11-21,1130,A,89,6.0NRT,312,48.8,D
10.157,33.185,326.5,1.3,1.1,2017-11-21,1130,A,49,6.0NRT,311.9,15.4,D
10.092,32.693,334,1.2,1.1,2017-11-21,1130,A,72,6.0NRT,310.3,23.7,D
10.09,32.682,351.6,1.2,1.1,2017-11-21,1130,A,95,6.0NRT,313.2,65.7,D
10.071,32.54,325.6,1.2,1.1,2017-11-21,1130,A,30,6.0NRT,309.6,10.9,D
10.043,32.337,345.8,1.2,1.1,2017-11-21,1130,A,91,6.0NRT,312.6,51,D
10.042,32.326,323.2,1.2,1.1,2017-11-21,1130,A,43,6.0NRT,309.2,9.5,D
9.912,31.376,326.3,1.1,1,2017-11-21,1130,A,68,6.0NRT,308.1,13.9,D
9.383,27.718,322,1.1,1.1,2017-11-21,1130,A,16,6.0NRT,309.8,7.1,D
9.04,25.494,346.4,1.6,1.2,2017-11-21,1130,A,92,6.0NRT,308.4,79.6,D
10.429,35.181,317.2,1.8,1.3,2017-11-21,1130,A,59,6.0NRT,303.2,16,D
10.101,32.692,326.7,1.2,1.1,2017-11-21,1130,A,39,6.0NRT,309.5,12.4,D
9.922,31.384,333.5,1.1,1,2017-11-21,1130,A,80,6.0NRT,310.4,23,D
9.921,31.374,340.1,1.1,1,2017-11-21,1130,A,87,6.0NRT,310.7,34.3,D
9.76,30.23,332.1,1,1,2017-11-21,1130,A,63,6.0NRT,315.6,15.4,D
9.759,30.221,331,1,1,2017-11-21,1130,A,67,6.0NRT,316.7,12.5,D
10.401,34.872,320.5,1.7,1.3,2017-11-21,1130,A,66,6.0NRT,303.1,22.5,D
10.399,34.856,345.6,1.7,1.3,2017-11-21,1130,A,92,6.0NRT,304.3,101.4,D
10.194,33.302,331.2,1.3,1.1,2017-11-21,1130,A,75,6.0NRT,310.7,25,D
10.111,32.69,324.1,1.2,1.1,2017-11-21,1130,A,35,6.0NRT,309.1,10,D
10.104,32.635,349.9,1.2,1.1,2017-11-21,1130,A,94,6.0NRT,310.3,64.9,D
10.102,32.624,325.4,1.2,1.1,2017-11-21,1130,A,67,6.0NRT,309.2,12.2,D
9.93,31.373,333.8,1.1,1,2017-11-21,1130,A,80,6.0NRT,310.3,24,D
9.062,25.49,322.9,1.6,1.2,2017-11-21,1130,A,63,6.0NRT,304.8,13.4,D
10.204,33.3,366.4,1.3,1.1,2017-11-21,1130,A,100,6.0NRT,313.4,138,D
10.202,33.288,344.1,1.3,1.1,2017-11-21,1130,A,90,6.0NRT,314.3,53.6,D
10.114,32.634,335.1,1.2,1.1,2017-11-21,1130,A,82,6.0NRT,310.4,29.1,D
10.106,32.579,343.1,1.2,1.1,2017-11-21,1130,A,89,6.0NRT,312.8,42.1,D
10.105,32.568,327.9,1.2,1.1,2017-11-21,1130,A,24,6.0NRT,311.8,12.3,D
9.933,31.324,327.7,1.1,1,2017-11-21,1130,A,71,6.0NRT,310.8,14.7,D
9.931,31.315,321.1,1.1,1,2017-11-21,1130,A,36,6.0NRT,309.5,7.1,D
9.599,28.987,328.3,1,1,2017-11-21,1130,A,47,6.0NRT,312.5,12.1,D
9.598,28.978,345,1,1,2017-11-21,1130,A,90,6.0NRT,310.8,38,D
10.214,33.299,332.9,1.3,1.1,2017-11-21,1130,A,81,6.0NRT,311.5,26.5,D
10.213,33.287,328,1.3,1.1,2017-11-21,1130,A,74,6.0NRT,312.5,16.1,D
10.116,32.578,330.7,1.2,1.1,2017-11-21,1130,A,74,6.0NRT,313.3,18,D
9.899,31.021,336.9,1,1,2017-11-21,1130,A,84,6.0NRT,312.2,24.2,D
9.72,29.758,332.2,1,1,2017-11-21,1130,A,54,6.0NRT,315.7,14.8,D
9.609,28.995,326,1,1,2017-11-21,1130,A,52,6.0NRT,311.2,9.3,D
9.608,28.986,326.3,1,1,2017-11-21,1130,A,53,6.0NRT,309.2,10.2,D
9.911,31.039,339,1,1,2017-11-21,1130,A,86,6.0NRT,313.6,29.4,D
